Vocabulary,P(not Spam),P(Spam)
celebrate,0.0003219575016097875,0.0004332755632582322
eweek,0.0003219575016097875,0.00014442518775274407
solutions,0.0004829362524146813,0.0007221259387637204
mining,0.0004829362524146813,0.00014442518775274407
cpsc8650,0.0004829362524146813,0.00014442518775274407
rescheduled,0.0003219575016097875,0.00014442518775274407
21516,0.0003219575016097875,0.00014442518775274407
odk,0.000643915003219575,0.00014442518775274407
closes,0.0003219575016097875,0.00028885037550548814
nsbc,0.0003219575016097875,0.00014442518775274407
iaamcs,0.0003219575016097875,0.00014442518775274407
does,0.0003219575016097875,0.0005777007510109763
02,0.0003219575016097875,0.00014442518775274407
equal,0.0003219575016097875,0.00014442518775274407
d,0.0003219575016097875,0.00014442518775274407
01,0.0004829362524146813,0.00014442518775274407
engineer,0.0003219575016097875,0.0008665511265164644
intern,0.0009658725048293626,0.0012998266897746968
mechanical,0.0003219575016097875,0.00014442518775274407
dear,0.0003219575016097875,0.0007221259387637204
temps,0.0003219575016097875,0.00014442518775274407
drip,0.0003219575016097875,0.00014442518775274407
faucets,0.0003219575016097875,0.00014442518775274407
freezing,0.0003219575016097875,0.00014442518775274407
certificate,0.0004829362524146813,0.00014442518775274407
convocation,0.0003219575016097875,0.00014442518775274407
updatecollegiate,0.0003219575016097875,0.00014442518775274407
21120,0.0003219575016097875,0.00014442518775274407
orange,0.0004829362524146813,0.00014442518775274407
accessories,0.0003219575016097875,0.00028885037550548814
camera,0.0003219575016097875,0.00028885037550548814
netapp,0.000643915003219575,0.00014442518775274407
forgot,0.0003219575016097875,0.00028885037550548814
assistance,0.0003219575016097875,0.00014442518775274407
correction,0.000643915003219575,0.00014442518775274407
orientation,0.0004829362524146813,0.00014442518775274407
blockchain,0.0003219575016097875,0.00014442518775274407
drive,0.0003219575016097875,0.00028885037550548814
bd,0.0003219575016097875,0.00014442518775274407
16,0.0003219575016097875,0.00028885037550548814
running,0.0003219575016097875,0.00028885037550548814
specs,0.0003219575016097875,0.00014442518775274407
robert,0.0003219575016097875,0.00014442518775274407
barn,0.0003219575016097875,0.00014442518775274407
virtualvocations,0.0003219575016097875,0.00014442518775274407
technical,0.0003219575016097875,0.00014442518775274407
director,0.0003219575016097875,0.00014442518775274407
remote,0.0003219575016097875,0.00028885037550548814
cevac,0.0003219575016097875,0.00014442518775274407
approximate,0.0003219575016097875,0.00014442518775274407
sust,0.0003219575016097875,0.00014442518775274407
2010,0.0003219575016097875,0.00014442518775274407
questions,0.000643915003219575,0.00028885037550548814
toastmasters,0.0004829362524146813,0.00014442518775274407
qs,0.0003219575016097875,0.00014442518775274407
papers,0.0003219575016097875,0.00028885037550548814
refrences,0.0003219575016097875,0.00014442518775274407
ieee,0.0009658725048293626,0.00028885037550548814
bring,0.0004829362524146813,0.00028885037550548814
calculator,0.0003219575016097875,0.00014442518775274407
works,0.0003219575016097875,0.00014442518775274407
tradein,0.0003219575016097875,0.00014442518775274407
s2001cpsc6300,0.0003219575016097875,0.00014442518775274407
formation,0.0003219575016097875,0.00014442518775274407
20283,0.0003219575016097875,0.00014442518775274407
overview,0.0003219575016097875,0.00014442518775274407
pytorch,0.0003219575016097875,0.00014442518775274407
stemdaily,0.0003219575016097875,0.00014442518775274407
17,0.0003219575016097875,0.00014442518775274407
news,0.0003219575016097875,0.0010109763142692085
ghc19,0.0003219575016097875,0.00014442518775274407
modern,0.0003219575016097875,0.00028885037550548814
ops,0.0003219575016097875,0.00014442518775274407
warfareâs,0.0003219575016097875,0.00014442518775274407
without,0.0003219575016097875,0.00014442518775274407
pieces,0.0003219575016097875,0.00014442518775274407
fashion,0.0003219575016097875,0.0007221259387637204
ca,0.0004829362524146813,0.0004332755632582322
procurement,0.0004829362524146813,0.00014442518775274407
rules,0.000643915003219575,0.00028885037550548814
petition,0.0003219575016097875,0.00014442518775274407
climate,0.0003219575016097875,0.0004332755632582322
deals,0.0004829362524146813,0.0012998266897746968
lastminute,0.0003219575016097875,0.00014442518775274407
york,0.0003219575016097875,0.00014442518775274407
pdt,0.0004829362524146813,0.00014442518775274407
testing,0.0004829362524146813,0.00014442518775274407
play,0.0003219575016097875,0.00028885037550548814
late,0.0003219575016097875,0.0004332755632582322
quiz,0.0003219575016097875,0.0005777007510109763
apis,0.0003219575016097875,0.00014442518775274407
win,0.0003219575016097875,0.002021952628538417
thoughts,0.0003219575016097875,0.00014442518775274407
share,0.0003219575016097875,0.00028885037550548814
swag,0.0003219575016097875,0.00014442518775274407
estatement,0.0003219575016097875,0.00014442518775274407
208795348,0.0003219575016097875,0.00014442518775274407
autostatement1365061022888101101167013733032869660,0.0003219575016097875,0.00014442518775274407
advantagespeed,0.0003219575016097875,0.00014442518775274407
cool,0.0003219575016097875,0.00028885037550548814
bbp,0.0003219575016097875,0.00014442518775274407
bloodborne,0.0003219575016097875,0.00014442518775274407
pathogens,0.0003219575016097875,0.00014442518775274407
forcompletion,0.0003219575016097875,0.00014442518775274407
interviewing,0.0003219575016097875,0.00014442518775274407
less,0.0003219575016097875,0.00028885037550548814
spend,0.0003219575016097875,0.00028885037550548814
fantasy,0.0004829362524146813,0.00014442518775274407
rejected,0.0003219575016097875,0.00014442518775274407
trade,0.0003219575016097875,0.00028885037550548814
tailgate,0.0003219575016097875,0.00014442518775274407
usc,0.0003219575016097875,0.00014442518775274407
end,0.0004829362524146813,0.00014442518775274407
â­ï¸,0.0003219575016097875,0.00014442518775274407
â­ï¸domantas,0.0003219575016097875,0.00014442518775274407
nba,0.0003219575016097875,0.00014442518775274407
allstar,0.0003219575016097875,0.00014442518775274407
sabonis,0.0003219575016097875,0.00014442518775274407
procedures,0.0004829362524146813,0.00014442518775274407
bridge,0.0003219575016097875,0.00014442518775274407
lockout,0.0003219575016097875,0.00014442518775274407
post,0.0003219575016097875,0.00028885037550548814
luncheon,0.0003219575016097875,0.00014442518775274407
academy,0.0004829362524146813,0.00014442518775274407
alumni,0.0003219575016097875,0.00014442518775274407
scholars,0.0003219575016097875,0.00014442518775274407
mini,0.0004829362524146813,0.00014442518775274407
nishand,0.0003219575016097875,0.00014442518775274407
gclemsonedu1,0.0003219575016097875,0.00014442518775274407
ssdt,0.0003219575016097875,0.00014442518775274407
kronos,0.000643915003219575,0.00014442518775274407
ccit,0.0004829362524146813,0.00014442518775274407
timekeeping,0.0004829362524146813,0.00014442518775274407
auburn,0.0003219575016097875,0.00014442518775274407
reu,0.0003219575016097875,0.00014442518775274407
taxes,0.0003219575016097875,0.00014442518775274407
subscription,0.000643915003219575,0.00028885037550548814
expiring,0.0003219575016097875,0.00014442518775274407
allentown,0.0003219575016097875,0.00014442518775274407
applying,0.0003219575016097875,0.00014442518775274407
were,0.0003219575016097875,0.0004332755632582322
while,0.0003219575016097875,0.00028885037550548814
networking,0.0004829362524146813,0.00014442518775274407
pa,0.0003219575016097875,0.00014442518775274407
interrupted,0.0003219575016097875,0.00014442518775274407
intel,0.0003219575016097875,0.00014442518775274407
verfication,0.0003219575016097875,0.00014442518775274407
their,0.0003219575016097875,0.00028885037550548814
someone,0.0003219575016097875,0.00028885037550548814
recovery,0.0003219575016097875,0.00028885037550548814
upload,0.0003219575016097875,0.00014442518775274407
1159pm,0.0004829362524146813,0.00014442518775274407
awards,0.000643915003219575,0.0004332755632582322
4th,0.0004829362524146813,0.0004332755632582322
efasdfs54545,0.0003219575016097875,0.00014442518775274407
99,0.0003219575016097875,0.00014442518775274407
so,0.0004829362524146813,0.0007221259387637204
studied,0.0003219575016097875,0.00014442518775274407
far,0.0003219575016097875,0.00014442518775274407
8,0.0003219575016097875,0.0011554015020219526
etl,0.0003219575016097875,0.00014442518775274407
blank,0.0003219575016097875,0.00014442518775274407
opencvorg,0.0003219575016097875,0.00014442518775274407
courses,0.0003219575016097875,0.0005777007510109763
scclemson,0.0003219575016097875,0.00014442518775274407
anyone,0.0003219575016097875,0.00014442518775274407
siggraph,0.0003219575016097875,0.00014442518775274407
marketplace,0.0003219575016097875,0.00014442518775274407
coverage,0.0003219575016097875,0.0004332755632582322
article,0.0003219575016097875,0.00014442518775274407
webpage,0.0003219575016097875,0.00014442518775274407
paris,0.000643915003219575,0.00014442518775274407
normandy,0.000643915003219575,0.00014442518775274407
remembering,0.000643915003219575,0.00014442518775274407
london,0.000643915003219575,0.00028885037550548814
dday,0.000643915003219575,0.00014442518775274407
dellamaria,0.0003219575016097875,0.00014442518775274407
rose,0.0003219575016097875,0.00014442518775274407
deltacom,0.0003219575016097875,0.00014442518775274407
league,0.0003219575016097875,0.00028885037550548814
tour,0.0003219575016097875,0.00028885037550548814
aiche,0.0003219575016097875,0.00014442518775274407
dues0,0.0003219575016097875,0.00014442518775274407
venmo,0.0004829362524146813,0.00014442518775274407
undergrduate,0.0003219575016097875,0.00014442518775274407
electrification,0.0003219575016097875,0.00014442518775274407
minor,0.0003219575016097875,0.00014442518775274407
transportation,0.0003219575016097875,0.00014442518775274407
urgent,0.0003219575016097875,0.0007221259387637204
wings,0.0003219575016097875,0.00028885037550548814
molina,0.0003219575016097875,0.00014442518775274407
ttest,0.0003219575016097875,0.00014442518775274407
anova,0.0003219575016097875,0.00014442518775274407
barto,0.0003219575016097875,0.00014442518775274407
statistical,0.0003219575016097875,0.00014442518775274407
meetings,0.0004829362524146813,0.00028885037550548814
rovisys,0.0003219575016097875,0.00014442518775274407
seprtn,0.0003219575016097875,0.00014442518775274407
mass,0.0003219575016097875,0.00014442518775274407
trans,0.0003219575016097875,0.00014442518775274407
bruce,0.0003219575016097875,0.00014442518775274407
s1908che3300,0.0003219575016097875,0.00014442518775274407
duo,0.0003219575016097875,0.00014442518775274407
made,0.000643915003219575,0.00028885037550548814
sad,0.0003219575016097875,0.00014442518775274407
submit,0.0003219575016097875,0.00028885037550548814
jupyter,0.0003219575016097875,0.00014442518775274407
notebook,0.0003219575016097875,0.00014442518775274407
within,0.0003219575016097875,0.00028885037550548814
hw1,0.0003219575016097875,0.00014442518775274407
voter,0.0004829362524146813,0.00014442518775274407
iqvia,0.0003219575016097875,0.00014442518775274407
wants,0.0004829362524146813,0.0011554015020219526
fifa,0.0003219575016097875,0.00028885037550548814
eakta,0.0003219575016097875,0.00014442518775274407
jain,0.0003219575016097875,0.00014442518775274407
discover,0.0003219575016097875,0.0007221259387637204
323,0.0003219575016097875,0.00014442518775274407
campuswide,0.0003219575016097875,0.00014442518775274407
webapp,0.0003219575016097875,0.00014442518775274407
revitalization,0.0003219575016097875,0.00014442518775274407
energy,0.0003219575016097875,0.00014442518775274407
women,0.000643915003219575,0.00028885037550548814
hubspot,0.0003219575016097875,0.00028885037550548814
organization,0.0004829362524146813,0.00028885037550548814
market,0.0003219575016097875,0.00014442518775274407
sold,0.0004829362524146813,0.00014442518775274407
ahead,0.0003219575016097875,0.00028885037550548814
cold,0.0003219575016097875,0.00014442518775274407
pure,0.0003219575016097875,0.00014442518775274407
100,0.0003219575016097875,0.0015886770652801848
water,0.0003219575016097875,0.00014442518775274407
mind,0.0003219575016097875,0.00014442518775274407
peace,0.0003219575016097875,0.00014442518775274407
introduction,0.0003219575016097875,0.00028885037550548814
3600,0.0004829362524146813,0.00014442518775274407
s2001cpsc4140,0.0004829362524146813,0.00014442518775274407
interaction,0.0004829362524146813,0.00014442518775274407
homework,0.0004829362524146813,0.0004332755632582322
12332,0.0004829362524146813,0.00014442518775274407
facebook,0.0003219575016097875,0.0005777007510109763
spartanburg,0.0003219575016097875,0.00014442518775274407
spartans,0.0003219575016097875,0.00014442518775274407
swe,0.0003219575016097875,0.00014442518775274407
ac,0.0003219575016097875,0.00028885037550548814
811,0.0003219575016097875,0.00028885037550548814
instantly,0.0003219575016097875,0.00028885037550548814
kotak,0.0003219575016097875,0.00028885037550548814
sejalvyas13,0.0003219575016097875,0.00014442518775274407
sejalvyas13hashcode2020,0.0003219575016097875,0.00014442518775274407
toll,0.0003219575016097875,0.00014442518775274407
degree,0.0004829362524146813,0.00028885037550548814
ceremony,0.0004829362524146813,0.00028885037550548814
distribution,0.0003219575016097875,0.00028885037550548814
self,0.0003219575016097875,0.00014442518775274407
summerfall,0.0003219575016097875,0.00014442518775274407
cpsc3500,0.0003219575016097875,0.00014442518775274407
turning,0.0003219575016097875,0.00014442518775274407
into,0.0003219575016097875,0.0010109763142692085
product0,0.0003219575016097875,0.00014442518775274407
groupme,0.0003219575016097875,0.00014442518775274407
log,0.0003219575016097875,0.00014442518775274407
